,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
305,1933,China,Lanzhou,35.65,107.85,sandy loam,,maize,2006,3,2006,7,3920.0,3510.0,337.8,450.882,-113.082,17.22,28.89948,2.38381,Loam
306,1934,China,Lanzhou,35.65,107.85,sandy loam,,maize,2002,3,2002,7,9270.0,9250.0,331.2,430.361,-99.161,16.76,28.86081,3.28446,Loam
307,1935,China,Lanzhou,35.65,107.85,sandy loam,,maize,2004,3,2004,7,8670.0,7730.0,213.1,415.56,-202.46,17.24,28.30306,3.01697,Loam
308,1936,China,Lanzhou,35.65,107.85,sandy loam,,maize,2006,3,2006,7,4410.0,3970.0,337.8,450.882,-113.082,17.22,28.89948,2.38381,Loam
309,4341,China,Shaanxi,35.32,106.07,Cumuli-Ustic Isohumosols,,maize,2009,3,2009,7,8511.0,8589.0,209.7,372.728,-163.028,14.08,24.99609,-0.37788,Loam
310,4342,China,Shaanxi,35.32,106.07,Cumuli-Ustic Isohumosols,,maize,2010,3,2011,7,6609.0,6574.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313,Loam
311,4343,China,Shaanxi,35.32,106.07,Cumuli-Ustic Isohumosols,,maize,2013,3,2013,7,7616.0,7160.0,460.1,378.123,81.977,14.52,22.54871,2.44557,Loam
312,4344,China,Shaanxi,35.32,106.07,Cumuli-Ustic Isohumosols,,maize,2015,3,2015,7,9739.0,9243.0,320.6,383.032,-62.432,13.72,25.05716,0.08394,Loam
313,4329,China,Shaanxi,35.32,106.07,Loam,,maize,2009,3,2009,7,8503.0,8585.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865,Loam
314,4330,China,Shaanxi,35.32,106.07,Loam,,maize,2009,3,2009,7,6490.0,6844.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865,Loam
315,4331,China,Shaanxi,35.32,106.07,Loam,,maize,2009,3,2009,7,7551.0,7878.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865,Loam
316,4332,China,Shaanxi,35.32,106.07,Loam,,maize,2011,3,2011,7,6599.0,6571.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663,Loam
317,4333,China,Shaanxi,35.32,106.07,Loam,,maize,2011,3,2011,7,6082.0,6327.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663,Loam
318,4334,China,Shaanxi,35.32,106.07,Loam,,maize,2011,3,2011,7,6844.0,6327.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663,Loam
319,4335,China,Shaanxi,35.32,106.07,Loam,,maize,2013,3,2013,7,7605.0,7170.0,460.1000075,378.1232325,81.977,14.52000008,22.54870605,2.445574607,Loam
320,4336,China,Shaanxi,35.32,106.07,Loam,,maize,2013,3,2013,7,6925.0,6680.0,460.1000075,378.1232325,81.977,14.52000008,22.54870605,2.445574607,Loam
321,4337,China,Shaanxi,35.32,106.07,Loam,,maize,2013,3,2013,7,6735.0,7660.0,460.1000075,378.1232325,81.977,14.52000008,22.54870605,2.445574607,Loam
322,4338,China,Shaanxi,35.32,106.07,Loam,,maize,2015,3,2015,7,9755.0,9238.0,320.6000023,383.0320768,-62.432,13.71999969,25.05715647,0.083944813,Loam
323,4339,China,Shaanxi,35.32,106.07,Loam,,maize,2015,3,2015,7,7905.0,8041.0,320.6000023,383.0320768,-62.432,13.71999969,25.05715647,0.083944813,Loam
324,4340,China,Shaanxi,35.32,106.07,Loam,,maize,2015,3,2015,7,9864.0,8367.0,320.6000023,383.0320768,-62.432,13.71999969,25.05715647,0.083944813,Loam
325,4345,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2008,3,2008,7,4873.0,4898.0,221.2,405.638,-184.438,14.36,24.17025,0.68001,Loam
326,4346,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2008,3,2008,7,3627.0,3576.0,221.2,405.638,-184.438,14.36,24.17025,0.68001,Loam
327,4347,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2008,3,2008,7,4619.0,4692.0,221.2,405.638,-184.438,14.36,24.17025,0.68001,Loam
328,4348,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2010,3,2010,7,4593.0,5127.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313,Loam
329,4349,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2010,3,2010,7,3932.0,4517.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313,Loam
330,4350,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2010,3,2010,7,4949.0,4873.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313,Loam
331,4351,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2012,3,2012,7,5331.0,5356.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091,Loam
332,4352,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2012,3,2012,7,4644.0,5356.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091,Loam
333,4353,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2012,3,2012,7,5864.0,6297.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091,Loam
334,4354,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2014,3,2014,7,4685.0,4898.0,239.3,377.762,-138.462,13.84,24.53529,0.1758,Loam
335,4355,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2014,3,2014,7,4364.0,4568.0,239.3,377.762,-138.462,13.84,24.53529,0.1758,Loam
336,4356,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2014,3,2014,7,4746.0,5381.0,239.3,377.762,-138.462,13.84,24.53529,0.1758,Loam
337,4357,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2016,3,2016,7,4847.0,5381.0,330.9,384.529,-53.629,14.32,25.28738,0.09738,Loam
338,4358,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2016,3,2016,7,3754.0,4593.0,330.9,384.529,-53.629,14.32,25.28738,0.09738,Loam
339,4359,China,Shaanxi,35.32,106.07,dark loessial soil,,maize,2016,3,2016,7,5356.0,5686.0,330.9,384.529,-53.629,14.32,25.28738,0.09738,Loam
340,3662,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2014,5,2014,9,8450.0,8710.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
341,3663,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2014,5,2014,9,8740.0,9040.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
342,3664,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2014,5,2014,9,8190.0,8390.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
343,3665,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2014,5,2014,9,8810.0,9240.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
344,3666,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2015,5,2015,9,9100.0,10300.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
345,3667,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2015,5,2015,9,9520.0,9490.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
346,3668,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2015,5,2015,9,10200.0,9820.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
347,3669,China,Shandong,36.97,117.98,Aquic Inceptisol,7.7,maize,2015,5,2015,9,10800.0,10700.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
348,3534,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2009,3,2009,7,8015.0,8234.0,340.5,420.908,-80.408,18.64,29.43789,2.67676,Loam
349,3535,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2009,3,2009,7,8687.0,8422.0,340.5,420.908,-80.408,18.64,29.43789,2.67676,Loam
350,3536,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2011,3,2011,7,7812.0,8515.0,258.9,412.508,-153.608,18.14,28.70729,-1.09092,Loam
351,3537,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2011,3,2011,7,6625.0,6594.0,258.9,412.508,-153.608,18.14,28.70729,-1.09092,Loam
352,3538,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2013,3,2013,7,8359.0,9218.0,353.6,423.968,-70.368,19.22,28.41125,5.12454,Loam
353,3539,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2013,3,2013,7,8906.0,8672.0,353.6,423.968,-70.368,19.22,28.41125,5.12454,Loam
354,3540,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2015,3,2015,7,9547.0,10859.0,306.7,422.652,-115.952,18.04,29.06431,2.79862,Loam
355,3541,China,Shanxi Province,35.55,110.13,Cumuli-Ustic Isohumosols,8.4,maize,2015,3,2015,7,7937.0,8062.0,306.7,422.652,-115.952,18.04,29.06431,2.79862,Loam
356,3965,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,1994,5,1994,9,3318.0,3211.0,310.2,469.464,-159.264,22.9,29.42001,8.76957,Loam
357,3966,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,1995,5,1995,9,6967.0,5489.0,400.0,450.886,-50.886,22.3,29.9373,9.46676,Loam
358,3967,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,1996,5,1996,9,6324.0,4953.0,452.0,432.966,19.034,22.06,27.99201,9.04353,Loam
359,3968,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,2003,5,2003,9,5885.0,5480.0,489.7,430.86,58.84,22.3,28.11063,11.6023,Loam
360,3969,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,2004,5,2004,9,5290.0,4622.0,381.7,441.69,-59.99,22.26,28.69421,10.67545,Loam
361,3970,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,2005,5,2005,9,5076.0,4349.0,405.2,447.945,-42.745,23.86,30.97464,11.51271,Loam
362,3971,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,2006,5,2006,9,4874.0,4993.0,424.2,458.787,-34.587,23.34,30.29687,11.63358,Loam
363,3972,China,"Shanxi Province, Shouyang",37.5,112.5,Sandy loam, ,maize,2007,5,2007,9,7498.0,6282.0,434.8,455.791,-20.991,23.38,29.05709,10.78784,Loam
364,3973,China,"Shanxi Province, Shouyang",37.5,112.5,sandy clay loam, ,maize,2008,5,2008,9,6438.0,5925.0,290.1,464.075,-173.975,22.82,29.74644,10.25183,Loam
365,3974,China,"Shanxi Province, Tunliu",36.0,113.0,sandy clay loam, ,maize,1987,5,1987,9,6748.0,6117.0,362.4,470.797,-108.397,20.28,29.25591,11.7396,Loam
366,3975,China,"Shanxi Province, Tunliu",36.0,113.0,sandy clay loam, ,maize,1988,5,1988,9,3876.0,2743.0,454.3,435.058,19.242,20.12,28.34696,11.9629,Loam
367,3976,China,"Shanxi Province, Tunliu",36.0,113.0,sandy clay loam, ,maize,1989,5,1989,9,6381.0,5129.0,355.7,441.61,-85.91,19.7,26.41329,10.68587,Loam
368,3287,China,Shouyang,37.9,113.17,silt loam,8.4,maize,2004,5,2004,9,5459.0,5671.0,355.9,442.997,-87.097,19.38,27.86418,10.53412,Loam
369,3288,China,Shouyang,37.9,113.17,silt loam,8.4,maize,2005,5,2005,9,5269.0,5311.0,283.5,461.466,-177.966,22.26,30.37084,12.03878,Loam
370,3289,China,Shouyang,37.9,113.17,silt loam,8.4,maize,2006,5,2006,9,6138.0,4633.0,385.5,463.2,-77.7,21.34,29.89759,11.69641,Loam
371,3290,China,Shouyang,37.9,113.17,silt loam,8.4,maize,2007,5,2007,9,6837.0,6180.0,384.1,468.743,-84.643,22.3,28.51738,11.0889,Loam
372,3291,China,Shouyang,37.9,113.17,silt loam,8.4,maize,2008,5,2008,9,7749.0,7028.0,265.9,478.293,-212.393,21.14,29.33641,10.44471,Loam
373,1976,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2005,5,2005,9,11020.0,9880.0,735.2,491.109,244.091,24.64,31.96877,12.9865,Loam
374,1977,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2006,5,2006,9,9420.0,8770.0,493.0,502.576,-9.576,24.74,30.7404,14.17649,Loam
375,1978,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2007,5,2007,9,11190.0,8830.0,711.1,484.243,226.857,24.72,29.1745,15.00146,Loam
376,1979,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2008,5,2008,9,12190.0,9830.0,607.7,481.309,126.391,24.22,28.89053,14.78278,Loam
377,1980,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2009,5,2009,9,12230.0,10110.0,582.1,484.971,97.129,24.72,31.93949,14.27101,Loam
378,1981,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2010,5,2010,9,9860.0,1039.0,667.9,490.306,177.594,24.9,30.93137,14.3198,Loam
379,1982,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2011,5,2011,9,9790.0,10030.0,624.8,459.706,165.094,24.3,30.68375,13.91643,Loam
380,1983,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2012,5,2012,9,9600.0,9940.0,352.7,501.45,-148.75,24.94,31.17863,14.97201,Loam
381,1984,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2013,5,2013,9,9570.0,9850.0,638.2,514.105,124.095,25.58,31.91923,15.36537,Loam
382,1985,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2014,5,2014,9,9270.0,9000.0,511.3,475.012,36.288,24.56,30.86967,14.50998,Loam
383,1986,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2015,5,2015,9,9880.0,11530.0,419.8,493.023,-73.223,24.64,30.59527,14.74351,Loam
384,1987,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2016,5,2016,9,10360.0,11170.0,652.3,478.813,173.487,25.14,30.62091,14.37951,Loam
385,1988,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2017,5,2017,9,11770.0,9670.0,516.0,507.407,8.593,25.86,31.37471,15.71542,Loam
386,1989,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2005,5,2005,9,11050.0,10210.0,735.2,491.109,244.091,24.64,31.96877,12.9865,Loam
387,1990,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2006,5,2006,9,9680.0,9750.0,493.0,502.576,-9.576,24.74,30.7404,14.17649,Loam
388,1991,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2007,5,2007,9,9390.0,10250.0,711.1,484.243,226.857,24.72,29.1745,15.00146,Loam
389,1992,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2008,5,2008,9,13260.0,10600.0,607.7,481.309,126.391,24.22,28.89053,14.78278,Loam
390,1993,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2009,5,2009,9,11740.0,12480.0,582.1,484.971,97.129,24.72,31.93949,14.27101,Loam
391,1994,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2010,5,2010,9,10580.0,11640.0,667.9,490.306,177.594,24.9,30.93137,14.3198,Loam
392,1995,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2011,5,2011,9,12380.0,13520.0,624.8,459.706,165.094,24.3,30.68375,13.91643,Loam
393,1996,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2012,5,2012,9,10260.0,10400.0,352.7,501.45,-148.75,24.94,31.17863,14.97201,Loam
394,1997,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2013,5,2013,9,9660.0,11060.0,638.2,514.105,124.095,25.58,31.91923,15.36537,Loam
395,1998,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2014,5,2014,9,9380.0,11480.0,511.3,475.012,36.288,24.56,30.86967,14.50998,Loam
396,1999,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2015,5,2015,9,12270.0,12840.0,419.8,493.023,-73.223,24.64,30.59527,14.74351,Loam
397,2000,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2016,5,2016,9,13570.0,12460.0,652.3,478.813,173.487,25.14,30.62091,14.37951,Loam
398,2001,China,"Tai'an, Shandong Province",36.15,117.15,Cambisols,7.09,maize,2017,5,2017,9,13530.0,11980.0,516.0,507.407,8.593,25.86,31.37471,15.71542,Loam
399,4192,China,"Tai'an, Shandong Province",36.2,117.1,brown loam,6.8,maize,2005,5,2005,9,7000.0,7100.0,735.2,491.109,244.091,24.64,31.96877,12.9865,Loam
400,4193,China,"Tai'an, Shandong Province",36.2,117.1,brown loam,6.8,maize,2005,5,2005,9,7500.0,7700.0,735.2,491.109,244.091,24.64,31.96877,12.9865,Loam
401,4194,China,"Tai'an, Shandong Province",36.2,117.1,brown loam,6.8,maize,2015,5,2015,9,8900.0,9500.0,419.8,493.023,-73.223,24.64,30.59527,14.74351,Loam
402,4195,China,"Tai'an, Shandong Province",36.2,117.1,brown loam,6.8,maize,2015,5,2015,9,9300.0,11200.0,419.8,493.023,-73.223,24.64,30.59527,14.74351,Loam
403,4275,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2001,3,2001,7,7649.0,7422.0,237.4,403.373,-165.973,16.96,29.09027,2.10085,Loam
404,4276,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2002,3,2002,7,9050.0,9252.0,331.2,430.361,-99.161,16.76,28.86081,3.28446,Loam
405,4277,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2003,3,2003,7,9133.0,9961.0,320.1,406.935,-86.835,16.04,28.3571,1.87061,Loam
406,4278,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2004,3,2004,7,7471.0,7733.0,213.1,415.56,-202.46,17.24,28.30306,3.01697,Loam
407,4279,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2005,3,2005,7,9688.0,8812.0,329.4,409.06,-79.66,17.46,29.6094,1.26928,Loam
408,4280,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2006,3,2006,7,3918.0,3974.0,337.8,450.882,-113.082,17.22,28.89948,2.38381,Loam
409,4281,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,maize,2007,3,2007,7,10485.0,10650.0,255.0,402.269,-147.269,16.6,27.01016,2.36357,Loam
410,1575,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Gleysol,5.29,maize,2013,4,2013,10,12030.0,9720.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
411,1577,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Gleysol,5.29,maize,2013,4,2013,10,17080.0,9200.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
412,1579,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Gleysol,5.29,maize,2013,4,2013,10,14740.0,8830.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
413,1581,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Gleysol,5.29,maize,2013,4,2013,10,11490.0,9720.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
414,1583,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Gleysol,5.29,maize,2013,4,2013,10,14230.0,9200.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
415,1585,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Gleysol,5.29,maize,2013,4,2013,10,16410.0,8830.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
416,1574,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Stagnosol,5.09,maize,2013,4,2013,10,10100.0,9050.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
417,1576,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Stagnosol,5.09,maize,2013,4,2013,10,11000.0,9030.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
418,1578,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Stagnosol,5.09,maize,2013,4,2013,10,9600.0,8940.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
419,1580,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Stagnosol,5.09,maize,2013,4,2013,10,6830.0,9050.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
420,1582,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Stagnosol,5.09,maize,2013,4,2013,10,10900.0,9030.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
421,1584,Croatia,Central Pannonian agricultural subregion,45.61,17.86,Stagnosol,5.09,maize,2013,4,2013,10,8750.0,8940.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
422,1714,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,maize,1995,4,1995,10,8630.0,3470.0,658.1,494.673,163.427,16.82857,29.63748,5.99353,Loam
423,1715,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,maize,2000,4,2000,10,7020.0,3280.0,288.2,530.386,-242.186,18.12857,30.01427,8.12122,Loam
424,1716,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,maize,2008,4,2008,10,8590.0,6050.0,571.3,489.549,81.751,17.82857,28.58132,6.63431,Loam
425,4398,Croatia,Fericanci,45.53,17.98,available,4.8,maize,1980,4,1980,10,4400.0,4400.0,584.8,437.793,147.007,15.0,26.14322,3.2509,Loam
426,4399,Croatia,Fericanci,45.53,17.98,available,4.8,maize,1981,4,1981,10,5900.0,5200.0,524.0,484.803,39.197,16.25714,26.76758,4.04525,Loam
427,4400,Croatia,Osijek,45.55,18.69,available,5.3 to 6.4,maize,1980,4,1980,10,12100.0,10900.0,533.1,443.249,89.851,15.75714,26.23392,3.62873,Loam
428,4401,Croatia,Osijek,45.55,18.69,available,5.3 to 6.4,maize,1981,4,1981,10,6600.0,6100.0,507.2,488.113,19.087,17.0,27.07665,4.48937,Loam
429,4402,Croatia,Osijek,45.55,18.69,available,5.3 to 6.4,maize,1982,4,1982,10,9400.0,7400.0,374.5,483.66,-109.16,17.3,26.91908,3.41256,Loam
430,249,Croatia,Stagnosols,45.93,17.02,Pseudogley,,maize,2008,4,2008,10,8553.0,6065.0,527.7,498.005,29.695,16.12857,28.04123,6.77226,Loam
431,250,Croatia,Stagnosols,45.93,17.02,Pseudogley,,maize,2012,4,2012,10,3884.0,5716.0,466.1,518.456,-52.356,17.2,31.69037,6.63699,Loam
432,863,Croatia,Zagreb,45.83,17.43,silty loam,5.6,maize,1997,4,1997,10,7780.0,7560.0,434.7,496.22,-61.52,16.02857,25.44472,2.5205,Loam
433,864,Croatia,Zagreb,45.83,17.43,silty loam,5.6,maize,1999,4,1999,10,7600.0,7510.0,593.3,498.129,95.171,17.92857,25.90433,7.57173,Loam
434,1365,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2015,4,2015,11,3600.0,3200.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam
435,1366,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2015,4,2015,11,5700.0,6100.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam
436,1367,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2015,4,2015,11,6000.0,4900.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam
437,1368,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2015,4,2015,11,2600.0,1600.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam
438,1369,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2015,4,2015,11,2800.0,1300.0,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam
439,1370,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2016,4,2016,11,2200.0,2200.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam
440,1371,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2016,4,2016,11,3800.0,2700.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam
441,1372,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2016,4,2016,11,6200.0,3200.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam
442,1373,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2016,4,2016,11,3700.0,2700.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam
443,1374,Ethiopia,Bahir Dar,11.59,37.38,Chromic Vertisols,,maize,2016,4,2016,11,3300.0,3100.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam
444,2480,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2014,4,2014,11,2500.0,2400.0,409.5,807.755,-398.255,19.6125,28.52661,11.30607,Clay loam
445,2481,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2015,4,2015,11,1800.0,1500.0,728.9,847.388,-118.488,20.0875,27.92987,13.61402,Clay loam
446,2482,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2014,4,2014,11,1800.0,1700.0,409.5,807.755,-398.255,19.6125,28.52661,11.30607,Clay loam
447,2483,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2015,4,2015,11,2100.0,700.0,728.9,847.388,-118.488,20.0875,27.92987,13.61402,Clay loam
448,2500,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2014,4,2014,11,10900.0,9300.0,409.5,807.755,-398.255,19.6125,28.52661,11.30607,Clay loam
449,2501,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2015,4,2015,11,8300.0,7600.0,728.9,847.388,-118.488,20.0875,27.92987,13.61402,Clay loam
450,2502,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2014,4,2014,11,8200.0,7600.0,409.5,807.755,-398.255,19.6125,28.52661,11.30607,Clay loam
451,2503,Ethiopia,Meki,8.18,38.85,Deep Andosols,,maize,2015,4,2015,11,8700.0,5000.0,728.9,847.388,-118.488,20.0875,27.92987,13.61402,Clay loam
452,1141,Germany,"Ihinger Hof, University of Hohenheim experiment station",48.12,9.03,loam,,maize,2002,4,2002,9,19100.0,16600.0,518.2,413.488,104.712,15.18333,22.68403,3.06619,Loam
453,1375,Germany,Mincheberg,52.85,14.12,Eutric Cambisol,,maize,2008,4,2008,10,12230.0,12140.0,361.8,392.547,-30.747,14.04286,25.12062,4.7973,Sandy loam
454,1376,Germany,Mincheberg,52.85,14.12,Eutric Cambisol,,maize,2009,4,2009,10,20140.0,19640.0,414.1,412.644,1.456,14.3,25.57593,5.8609,Sandy loam
455,1377,Germany,Mincheberg,52.85,14.12,Eutric Cambisol,,maize,2010,4,2010,10,15510.0,14630.0,425.8,386.631,39.169,13.54286,28.10145,4.10459,Sandy loam
